Longitude_deg,Latitude_deg,Elevation_m,Temperature_C
86.9283,27.9888,8848.86,-27.6516
86.9288,27.9888,8848.86,-27.6516
86.9293,27.9888,8848.86,-27.6516
86.9298,27.9888,8848.86,-27.6516
86.9303,27.9888,8848.86,-27.6516
86.9308,27.9888,8848.86,-27.6516
86.9313,27.9888,8848.86,-27.6516
86.9318,27.9888,8776.9016,-27.1839
86.9323,27.9888,8654.0474,-26.3853
86.9328,27.9888,8543.8144,-25.6688
86.9333,27.9888,8443.7528,-25.0184
86.9338,27.9888,8351.5856,-24.4193
86.9343,27.9888,8265.325,-23.8586
86.9348,27.9888,8183.3201,-23.3256
86.9354,27.9888,8104.2563,-22.8117
86.9359,27.9888,8027.1269,-22.3103
86.9364,27.9888,7951.1897,-21.8167
86.9369,27.9888,7875.9204,-21.3275
86.9374,27.9888,7800.9687,-20.8403
86.9379,27.9888,7726.1198,-20.3538
86.9384,27.9888,7651.2621,-19.8672
86.9389,27.9888,7576.3615,-19.3803
86.9394,27.9888,7501.4407,-18.8934
86.9399,27.9888,7426.5634,-18.4067
86.9404,27.9888,7351.8215,-17.9208
86.9409,27.9888,7277.3258,-17.4366
86.9414,27.9888,7203.1985,-16.9548
86.9419,27.9888,7129.5675,-16.4762
86.9424,27.9888,7056.5626,-16.0017
86.9429,27.9888,6984.3119,-15.532
86.9434,27.9888,6912.9398,-15.0681
86.9439,27.9888,6842.5655,-14.6107
86.9444,27.9888,6773.3016,-14.1605
86.9449,27.9888,6705.253,-13.7181
86.9455,27.9888,6638.5173,-13.2844
86.946,27.9888,6573.1833,-12.8597
86.9465,27.9888,6509.3319,-12.4447
86.947,27.9888,6447.0353,-12.0397
86.9475,27.9888,6386.357,-11.6453
86.948,27.9888,6327.3525,-11.2618
86.9485,27.9888,6270.069,-10.8894
86.949,27.9888,6214.5453,-10.5285
86.9495,27.9888,6160.8128,-10.1793
86.95,27.9888,6108.8951,-9.8418
86.9,27.9893,6424.6497,-11.8942
86.9005,27.9893,6484.5821,-12.2838
86.901,27.9893,6546.5332,-12.6865
86.9015,27.9893,6610.4847,-13.1022
86.902,27.9893,6676.411,-13.5307
86.9025,27.9893,6744.2786,-13.9718
86.903,27.9893,6814.0462,-14.4253
86.9035,27.9893,6885.6644,-14.8908
86.904,27.9893,6959.0755,-15.368
86.9045,27.9893,7034.2135,-15.8564
86.9051,27.9893,7111.0037,-16.3555
86.9056,27.9893,7189.3632,-16.8649
86.9061,27.9893,7269.2004,-17.3838
86.9066,27.9893,7350.4154,-17.9117
86.9071,27.9893,7432.8999,-18.4478
86.9076,27.9893,7516.5376,-18.9915
86.9081,27.9893,7601.2043,-19.5418
86.9086,27.9893,7686.7682,-20.098
86.9091,27.9893,7773.0905,-20.6591
86.9096,27.9893,7860.0255,-21.2242
86.9101,27.9893,7947.4218,-21.7922
86.9106,27.9893,8035.1231,-22.3623
86.9111,27.9893,8122.9696,-22.9333
86.9116,27.9893,8210.8007,-23.5042
86.9121,27.9893,8298.4589,-24.074
86.9126,27.9893,8385.796,-24.6417
86.9131,27.9893,8472.6828,-25.2064
86.9136,27.9893,8559.0249,-25.7677
86.9141,27.9893,8644.7836,-26.3251
86.9146,27.9893,8730.0077,-26.8791
86.9152,27.9893,8814.8724,-27.4307
86.9157,27.9893,8848.86,-27.6516
86.9162,27.9893,8848.86,-27.6516
86.9167,27.9893,8848.86,-27.6516
86.9172,27.9893,8848.86,-27.6516
86.9177,27.9893,8848.86,-27.6516
86.9182,27.9893,8848.86,-27.6516
86.9187,27.9893,8848.86,-27.6516
86.9192,27.9893,8848.86,-27.6516
86.9197,27.9893,8848.86,-27.6516
86.9202,27.9893,8848.86,-27.6516
86.9207,27.9893,8848.86,-27.6516
86.9212,27.9893,8848.86,-27.6516
86.9217,27.9893,8848.86,-27.6516
86.9222,27.9893,8848.86,-27.6516
86.9227,27.9893,8848.86,-27.6516
86.9232,27.9893,8848.86,-27.6516
86.9237,27.9893,8848.86,-27.6516
86.9242,27.9893,8848.86,-27.6516
86.9247,27.9893,8848.86,-27.6516
86.9253,27.9893,8848.86,-27.6516
86.9258,27.9893,8848.86,-27.6516
86.9263,27.9893,8848.86,-27.6516
86.9268,27.9893,8848.86,-27.6516
86.9273,27.9893,8848.86,-27.6516
86.9278,27.9893,8848.86,-27.6516
86.9283,27.9893,8848.86,-27.6516
86.9288,27.9893,8848.86,-27.6516
86.9293,27.9893,8848.86,-27.6516
86.9298,27.9893,8848.86,-27.6516
86.9303,27.9893,8848.86,-27.6516
86.9308,27.9893,8848.86,-27.6516
86.9313,27.9893,8848.86,-27.6516
86.9318,27.9893,8731.1938,-26.8868
86.9323,27.9893,8615.0044,-26.1315
86.9328,27.9893,8510.7782,-25.4541
86.9333,27.9893,8416.0016,-24.838
86.9338,27.9893,8328.3843,-24.2685
86.9343,27.9893,8245.9636,-23.7328
86.9348,27.9893,8167.1404,-23.2204
86.9354,27.9893,8090.6695,-22.7234
86.9359,27.9893,8015.6216,-22.2355
86.9364,27.9893,7941.3341,-21.7527
86.9369,27.9893,7867.3587,-21.2718
86.9374,27.9893,7793.4149,-20.7912
86.9379,27.9893,7719.3487,-20.3098
86.9384,27.9893,7645.1005,-19.8272
86.9389,27.9893,7570.6787,-19.3434
86.9394,27.9893,7496.14,-18.8589
86.9399,27.9893,7421.5744,-18.3742
86.9404,27.9893,7347.094,-17.8901
86.9409,27.9893,7272.8244,-17.4074
86.9414,27.9893,7198.8985,-16.9268
86.9419,27.9893,7125.4518,-16.4494
86.9424,27.9893,7052.6192,-15.976
86.9429,27.9893,6980.5322,-15.5075
86.9434,27.9893,6909.3177,-15.0446
86.9439,27.9893,6839.096,-14.5881
86.9444,27.9893,6769.9806,-14.1389
86.9449,27.9893,6702.077,-13.6975
86.9455,27.9893,6635.4828,-13.2646
86.946,27.9893,6570.2872,-12.8409
86.9465,27.9893,6506.5707,-12.4267
86.947,27.9893,6444.4055,-12.0226
86.9475,27.9893,6383.8553,-11.6291
86.948,27.9893,6324.9753,-11.2463
86.9485,27.9893,6267.8125,-10.8748
86.949,27.9893,6212.4059,-10.5146
86.9495,27.9893,6158.7867,-10.1661
86.95,27.9893,6106.9785,-9.8294
86.9,27.9898,6396.9615,-11.7142
86.9005,27.9898,6456.093,-12.0986
86.901,27.9898,6517.2213,-12.4959
86.9015,27.9898,6580.3276,-12.9061
86.902,27.9898,6645.3859,-13.329
86.9025,27.9898,6712.3626,-13.7644
86.903,27.9898,6781.2159,-14.2119
86.9035,27.9898,6851.8962,-14.6713
86.904,27.9898,6924.3456,-15.1422
86.9045,27.9898,6998.4977,-15.6242
86.9051,27.9898,7074.2777,-16.1168
86.9056,27.9898,7151.6025,-16.6194
86.9061,27.9898,7230.3801,-17.1315
86.9066,27.9898,7310.5106,-17.6523
86.9071,27.9898,7391.8856,-18.1813
86.9076,27.9898,7474.3884,-18.7175
86.9081,27.9898,7557.8948,-19.2603
86.9086,27.9898,7642.2729,-19.8088
86.9091,27.9898,7727.3836,-20.362
86.9096,27.9898,7813.0813,-20.919
86.9101,27.9898,7899.2143,-21.4789
86.9106,27.9898,7985.626,-22.0406
86.9111,27.9898,8072.1567,-22.603
86.9116,27.9898,8158.6454,-23.1652
86.9121,27.9898,8244.934,-23.7261
86.9126,27.9898,8330.8735,-24.2847
86.9131,27.9898,8416.3335,-24.8402
86.9136,27.9898,8501.2171,-25.3919
86.9141,27.9898,8585.4822,-25.9396
86.9146,27.9898,8669.1714,-26.4836
86.9152,27.9898,8752.4509,-27.0249
86.9157,27.9898,8835.6581,-27.5658
86.9162,27.9898,8848.86,-27.6516
86.9167,27.9898,8848.86,-27.6516
86.9172,27.9898,8848.86,-27.6516
86.9177,27.9898,8848.86,-27.6516
86.9182,27.9898,8848.86,-27.6516
86.9187,27.9898,8848.86,-27.6516
86.9192,27.9898,8848.86,-27.6516
86.9197,27.9898,8848.86,-27.6516
86.9202,27.9898,8848.86,-27.6516
86.9207,27.9898,8848.86,-27.6516
86.9212,27.9898,8848.86,-27.6516
86.9217,27.9898,8848.86,-27.6516
86.9222,27.9898,8848.86,-27.6516
86.9227,27.9898,8848.86,-27.6516
86.9232,27.9898,8848.86,-27.6516
86.9237,27.9898,8848.86,-27.6516
86.9242,27.9898,8848.86,-27.6516
86.9247,27.9898,8848.86,-27.6516
86.9253,27.9898,8848.86,-27.6516
86.9258,27.9898,8848.86,-27.6516
86.9263,27.9898,8848.86,-27.6516
86.9268,27.9898,8848.86,-27.6516
86.9273,27.9898,8848.86,-27.6516
86.9278,27.9898,8848.86,-27.6516
86.9283,27.9898,8848.86,-27.6516
86.9288,27.9898,8848.86,-27.6516
86.9293,27.9898,8848.86,-27.6516
86.9298,27.9898,8848.86,-27.6516
86.9303,27.9898,8848.86,-27.6516
86.9308,27.9898,8848.86,-27.6516
86.9313,27.9898,8810.1083,-27.3997
86.9318,27.9898,8686.5683,-26.5967
86.9323,27.9898,8576.8225,-25.8833
86.9328,27.9898,8478.2581,-25.2427
86.9333,27.9898,8388.351,-24.6583
86.9338,27.9898,8304.8421,-24.1155
86.9343,27.9898,8225.8282,-23.6019
86.9348,27.9898,8149.7876,-23.1076
86.9354,27.9898,8075.5601,-22.6251
86.9359,27.9898,8002.3023,-22.149
86.9364,27.9898,7929.4329,-21.6753
86.9369,27.9898,7856.5777,-21.2018
86.9374,27.9898,7783.5205,-20.7269
86.9379,27.9898,7710.1616,-20.2501
86.9384,27.9898,7636.4857,-19.7712
86.9389,27.9898,7562.5365,-19.2905
86.9394,27.9898,7488.3983,-18.8086
86.9399,27.9898,7414.1816,-18.3262
86.9404,27.9898,7340.0139,-17.8441
86.9409,27.9898,7266.0315,-17.3632
86.9414,27.9898,7192.375,-16.8844
86.9419,27.9898,7119.1852,-16.4087
86.9424,27.9898,7046.6003,-15.9369
86.9429,27.9898,6974.7541,-15.4699
86.9434,27.9898,6903.7746,-15.0085
86.9439,27.9898,6833.783,-14.5536
86.9444,27.9898,6764.893,-14.1058
86.9449,27.9898,6697.2102,-13.6659
86.9455,27.9898,6630.8323,-13.2344
86.946,27.9898,6565.8481,-12.812
86.9465,27.9898,6502.3381,-12.3992
86.947,27.9898,6440.3744,-11.9964
86.9475,27.9898,6380.0204,-11.6041
86.948,27.9898,6321.3311,-11.2227
86.9485,27.9898,6264.3535,-10.8523
86.949,27.9898,6209.1264,-10.4933
86.9495,27.9898,6155.6809,-10.1459
86.95,27.9898,6104.0405,-9.8103
86.9,27.9903,6362.6424,-11.4912
86.9005,27.9903,6420.7717,-11.869
86.901,27.9903,6480.87,-12.2597
86.9015,27.9903,6542.9181,-12.663
86.902,27.9903,6606.8897,-13.0788
86.9025,27.9903,6672.7507,-13.5069
86.903,27.9903,6740.4592,-13.947
86.9035,27.9903,6809.9651,-14.3988
86.904,27.9903,6881.2102,-14.8619
86.9045,27.9903,6954.1278,-15.3358
86.9051,27.9903,7028.643,-15.8202
86.9056,27.9903,7104.6723,-16.3144
86.9061,27.9903,7182.1237,-16.8178
86.9066,27.9903,7260.8968,-17.3298
86.9071,27.9903,7340.8832,-17.8497
86.9076,27.9903,7421.9662,-18.3768
86.9081,27.9903,7504.0213,-18.9101
86.9086,27.9903,7586.9164,-19.449
86.9091,27.9903,7670.5125,-19.9923
86.9096,27.9903,7754.6636,-20.5393
86.9101,27.9903,7839.2182,-21.0889
86.9106,27.9903,7924.0196,-21.6401
86.9111,27.9903,8008.9077,-22.1919
86.9116,27.9903,8093.7213,-22.7432
86.9121,27.9903,8178.302,-23.293
86.9126,27.9903,8262.4999,-23.8402
86.9131,27.9903,8346.1834,-24.3842
86.9136,27.9903,8429.2535,-24.9241
86.9141,27.9903,8511.6643,-25.4598
86.9146,27.9903,8593.4527,-25.9914
86.9152,27.9903,8674.7763,-26.52
86.9157,27.9903,8755.9591,-27.0477
86.9162,27.9903,8837.5424,-27.578
86.9167,27.9903,8848.86,-27.6516
86.9172,27.9903,8848.86,-27.6516
86.9177,27.9903,8848.86,-27.6516
86.9182,27.9903,8848.86,-27.6516
86.9187,27.9903,8848.86,-27.6516
86.9192,27.9903,8848.86,-27.6516
86.9197,27.9903,8848.86,-27.6516
86.9202,27.9903,8848.86,-27.6516
86.9207,27.9903,8848.86,-27.6516
86.9212,27.9903,8848.86,-27.6516
86.9217,27.9903,8848.86,-27.6516
86.9222,27.9903,8848.86,-27.6516
86.9227,27.9903,8848.86,-27.6516
86.9232,27.9903,8848.86,-27.6516
86.9237,27.9903,8848.86,-27.6516
86.9242,27.9903,8848.86,-27.6516
86.9247,27.9903,8848.86,-27.6516
86.9253,27.9903,8848.86,-27.6516
86.9258,27.9903,8848.86,-27.6516
86.9263,27.9903,8848.86,-27.6516
86.9268,27.9903,8848.86,-27.6516
86.9273,27.9903,8848.86,-27.6516
86.9278,27.9903,8848.86,-27.6516
86.9283,27.9903,8848.86,-27.6516
86.9288,27.9903,8848.86,-27.6516
86.9293,27.9903,8848.86,-27.6516
86.9298,27.9903,8848.86,-27.6516
86.9303,27.9903,8848.86,-27.6516
86.9308,27.9903,8848.86,-27.6516
86.9313,27.9903,8759.5814,-27.0713
86.9318,27.9903,8642.9602,-26.3132
86.9323,27.9903,8539.2905,-25.6394
86.9328,27.9903,8445.9482,-25.0327
86.9333,27.9903,8360.4446,-24.4769
86.9338,27.9903,8280.5878,-23.9578
86.9343,27.9903,8204.5603,-23.4636
86.9348,27.9903,8130.9338,-22.9851
86.9354,27.9903,8058.6416,-22.5152
86.9359,27.9903,7986.9283,-22.049
86.9364,27.9903,7915.2917,-21.5834
86.9369,27.9903,7843.426,-21.1163
86.9374,27.9903,7771.1721,-20.6466
86.9379,27.9903,7698.4773,-20.1741
86.9384,27.9903,7625.363,-19.6989
86.9389,27.9903,7551.9014,-19.2214
86.9394,27.9903,7478.1981,-18.7423
86.9399,27.9903,7404.3794,-18.2625
86.9404,27.9903,7330.5838,-17.7828
86.9409,27.9903,7256.9556,-17.3042
86.9414,27.9903,7183.6405,-16.8277
86.9419,27.9903,7110.7826,-16.3541
86.9424,27.9903,7038.5223,-15.8844
86.9429,27.9903,6966.9945,-15.4195
86.9434,27.9903,6896.3278,-14.9601
86.9439,27.9903,6826.6435,-14.5072
86.9444,27.9903,6758.0553,-14.0614
86.9449,27.9903,6690.6688,-13.6233
86.9455,27.9903,6624.5811,-13.1938
86.946,27.9903,6559.8809,-12.7732
86.9465,27.9903,6496.6485,-12.3622
86.947,27.9903,6434.9556,-11.9612
86.9475,27.9903,6374.8652,-11.5706
86.948,27.9903,6316.4324,-11.1908
86.9485,27.9903,6259.7037,-10.8221
86.949,27.9903,6204.7179,-10.4647
86.9495,27.9903,6151.5059,-10.1188
86.95,27.9903,6100.0911,-9.7846
86.9,27.9908,6323.8979,-11.2393
86.9005,27.9908,6380.8803,-11.6097
86.901,27.9908,6439.7996,-11.9927
86.9015,27.9908,6500.6364,-12.3881
86.902,27.9908,6563.3638,-12.7959
86.9025,27.9908,6627.9475,-13.2157
86.903,27.9908,6694.345,-13.6472
86.9035,27.9908,6762.506,-14.0903
86.904,27.9908,6832.3721,-14.5444
86.9045,27.9908,6903.8763,-15.0092
86.9051,27.9908,6976.9434,-15.4841
86.9056,27.9908,7051.4896,-15.9687
86.9061,27.9908,7127.4229,-16.4622
86.9066,27.9908,7204.6428,-16.9642
86.9071,27.9908,7283.0406,-17.4738
86.9076,27.9908,7362.4995,-17.9902
86.9081,27.9908,7442.8951,-18.5128
86.9086,27.9908,7524.0952,-19.0406
86.9091,27.9908,7605.9607,-19.5727
86.9096,27.9908,7688.3457,-20.1082
86.9101,27.9908,7771.0986,-20.6461
86.9106,27.9908,7854.0626,-21.1854
86.9111,27.9908,7937.0777,-21.725
86.9116,27.9908,8019.9825,-22.2639
86.9121,27.9908,8102.6181,-22.801
86.9126,27.9908,8184.8343,-23.3354
86.9131,27.9908,8266.4981,-23.8662
86.9136,27.9908,8347.5085,-24.3928
86.9141,27.9908,8427.8162,-24.9148
86.9146,27.9908,8507.4528,-25.4324
86.9152,27.9908,8586.5671,-25.9467
86.9157,27.9908,8665.4706,-26.4596
86.9162,27.9908,8744.6864,-26.9745
86.9167,27.9908,8824.9947,-27.4965
86.9172,27.9908,8848.86,-27.6516
86.9177,27.9908,8848.86,-27.6516
86.9182,27.9908,8848.86,-27.6516
86.9187,27.9908,8848.86,-27.6516
86.9192,27.9908,8848.86,-27.6516
86.9197,27.9908,8848.86,-27.6516
86.9202,27.9908,8848.86,-27.6516
86.9207,27.9908,8848.86,-27.6516
86.9212,27.9908,8848.86,-27.6516
86.9217,27.9908,8848.86,-27.6516
86.9222,27.9908,8848.86,-27.6516
86.9227,27.9908,8848.86,-27.6516
86.9232,27.9908,8848.86,-27.6516
86.9237,27.9908,8848.86,-27.6516
86.9242,27.9908,8848.86,-27.6516
86.9247,27.9908,8848.86,-27.6516
86.9253,27.9908,8848.86,-27.6516
86.9258,27.9908,8848.86,-27.6516
86.9263,27.9908,8848.86,-27.6516
86.9268,27.9908,8848.86,-27.6516
86.9273,27.9908,8848.86,-27.6516
86.9278,27.9908,8848.86,-27.6516
86.9283,27.9908,8848.86,-27.6516
86.9288,27.9908,8848.86,-27.6516
86.9293,27.9908,8848.86,-27.6516
86.9298,27.9908,8848.86,-27.6516
86.9303,27.9908,8848.86,-27.6516
86.9308,27.9908,8834.9065,-27.5609
86.9313,27.9908,8710.2566,-26.7507
86.9318,27.9908,8600.1622,-26.0351
86.9323,27.9908,8502.1024,-25.3977
86.9328,27.9908,8413.4899,-24.8217
86.9333,27.9908,8331.9086,-24.2914
86.9338,27.9908,8255.2605,-23.7932
86.9343,27.9908,8181.8306,-23.3159
86.9348,27.9908,8110.2925,-22.8509
86.9354,27.9908,8039.6751,-22.3919
86.9359,27.9908,7969.3083,-21.9345
86.9364,27.9908,7898.7634,-21.476
86.9369,27.9908,7827.7957,-21.0147
86.9374,27.9908,7756.2954,-20.5499
86.9379,27.9908,7684.2486,-20.0816
86.9384,27.9908,7611.7065,-19.6101
86.9389,27.9908,7538.7637,-19.136
86.9394,27.9908,7465.5418,-18.66
86.9399,27.9908,7392.1787,-18.1832
86.9404,27.9908,7318.8207,-17.7063
86.9409,27.9908,7245.6175,-17.2305
86.9414,27.9908,7172.718,-16.7567
86.9419,27.9908,7100.2684,-16.2857
86.9424,27.9908,7028.4099,-15.8187
86.9429,27.9908,6957.278,-15.3563
86.9434,27.9908,6887.0014,-14.8995
86.9439,27.9908,6817.7011,-14.4491
86.9444,27.9908,6749.4905,-14.0057
86.9449,27.9908,6682.4746,-13.5701
86.9455,27.9908,6616.7503,-13.1429
86.946,27.9908,6552.4059,-12.7246
86.9465,27.9908,6489.5211,-12.3159
86.947,27.9908,6428.1673,-11.9171
86.9475,27.9908,6368.4073,-11.5286
86.948,27.9908,6310.2956,-11.1509
86.9485,27.9908,6253.8788,-10.7842
86.949,27.9908,6199.1952,-10.4288
86.9495,27.9908,6146.2757,-10.0848
86.95,27.9908,6095.1435,-9.7524
86.9,27.9913,6282.953,-10.9732
86.9005,27.9913,6338.7012,-11.3356
86.901,27.9913,6396.3516,-11.7103
86.9015,27.9913,6455.8843,-12.0972
86.902,27.9913,6517.2721,-12.4963
86.9025,27.9913,6580.4801,-12.9071
86.903,27.9913,6645.4658,-13.3295
86.9035,27.9913,6712.1785,-13.7632
86.904,27.9913,6780.5594,-14.2076
86.9045,27.9913,6850.5414,-14.6625
86.9051,27.9913,6922.0492,-15.1273
86.9056,27.9913,6994.9988,-15.6015
86.9061,27.9913,7069.298,-16.0844
86.9066,27.9913,7144.8464,-16.5755
86.9071,27.9913,7221.5353,-17.074
86.9076,27.9913,7299.2479,-17.5791
86.9081,27.9913,7377.8596,-18.0901
86.9086,27.9913,7457.2386,-18.6061
86.9091,27.9913,7537.2457,-19.1261
86.9096,27.9913,7617.7353,-19.6493
86.9101,27.9913,7698.5557,-20.1746
86.9106,27.9913,7779.5504,-20.7011
86.9111,27.9913,7860.5594,-21.2276
86.9116,27.9913,7941.4213,-21.7532
86.9121,27.9913,8021.9772,-22.2769
86.9126,27.9913,8102.0763,-22.7975
86.9131,27.9913,8181.5847,-23.3143
86.9136,27.9913,8260.3994,-23.8266
86.9141,27.9913,8338.4683,-24.334
86.9146,27.9913,8415.8176,-24.8368
86.9152,27.9913,8492.588,-25.3358
86.9157,27.9913,8569.0788,-25.833
86.9162,27.9913,8645.7956,-26.3317
86.9167,27.9913,8723.4949,-26.8367
86.9172,27.9913,8803.2129,-27.3549
86.9177,27.9913,8848.86,-27.6516
86.9182,27.9913,8848.86,-27.6516
86.9187,27.9913,8848.86,-27.6516
86.9192,27.9913,8848.86,-27.6516
86.9197,27.9913,8848.86,-27.6516
86.9202,27.9913,8848.86,-27.6516
86.9207,27.9913,8848.86,-27.6516
86.9212,27.9913,8848.86,-27.6516
86.9217,27.9913,8848.86,-27.6516
86.9222,27.9913,8848.86,-27.6516
86.9227,27.9913,8848.86,-27.6516
86.9232,27.9913,8848.86,-27.6516
86.9237,27.9913,8848.86,-27.6516
86.9242,27.9913,8848.86,-27.6516
86.9247,27.9913,8848.86,-27.6516
86.9253,27.9913,8848.86,-27.6516
86.9258,27.9913,8848.86,-27.6516
86.9263,27.9913,8848.86,-27.6516
86.9268,27.9913,8848.86,-27.6516
86.9273,27.9913,8848.86,-27.6516
86.9278,27.9913,8848.86,-27.6516
86.9283,27.9913,8848.86,-27.6516
86.9288,27.9913,8848.86,-27.6516
86.9293,27.9913,8848.86,-27.6516
86.9298,27.9913,8848.86,-27.6516
86.9303,27.9913,8848.86,-27.6516
86.9308,27.9913,8779.5711,-27.2012
86.9313,27.9913,8661.9293,-26.4365
86.9318,27.9913,8557.8675,-25.7601
86.9323,27.9913,8464.8974,-25.1558
86.9328,27.9913,8380.5067,-24.6073
86.9333,27.9913,8302.3798,-24.0995
86.9338,27.9913,8228.5296,-23.6194
86.9343,27.9913,8157.3524,-23.1568
86.9348,27.9913,8087.626,-22.7036
86.9354,27.9913,8018.472,-22.2541
86.9359,27.9913,7949.2997,-21.8044
86.9364,27.9913,7879.746,-21.3523
86.9369,27.9913,7809.6191,-20.8965
86.9374,27.9913,7738.8505,-20.4365
86.9379,27.9913,7667.4576,-19.9725
86.9384,27.9913,7595.5152,-19.5048
86.9389,27.9913,7523.1345,-19.0344
86.9394,27.9913,7450.4491,-18.5619
86.9399,27.9913,7377.6051,-18.0884
86.9404,27.9913,7304.754,-17.6149
86.9409,27.9913,7232.0487,-17.1423
86.9414,27.9913,7159.6401,-16.6717
86.9419,27.9913,7087.6751,-16.2039
86.9424,27.9913,7016.2955,-15.7399
86.9429,27.9913,6945.6364,-15.2806
86.9434,27.9913,6875.8262,-14.8269
86.9439,27.9913,6806.9855,-14.3794
86.9444,27.9913,6739.227,-13.939
86.9449,27.9913,6672.6552,-13.5063
86.9455,27.9913,6607.3663,-13.0819
86.946,27.9913,6543.4481,-12.6664
86.9465,27.9913,6480.9799,-12.2604
86.947,27.9913,6420.0325,-11.8642
86.9475,27.9913,6360.6683,-11.4783
86.948,27.9913,6302.9415,-11.1031
86.9485,27.9913,6246.8984,-10.7388
86.949,27.9913,6192.577,-10.3858
86.9495,27.9913,6140.008,-10.0441
86.95,27.9913,6089.2145,-9.7139
86.9,27.9918,6241.8214,-10.7058
86.9005,27.9918,6296.3003,-11.06
86.901,27.9918,6352.6453,-11.4262
86.9015,27.9918,6410.836,-11.8044
86.902,27.9918,6470.8449,-12.1945
86.9025,27.9918,6532.6368,-12.5961
86.903,27.9918,6596.169,-13.0091
86.9035,27.9918,6661.3904,-13.433
86.904,27.9918,6728.2422,-13.8676
86.9045,27.9918,6796.6572,-14.3123
86.9051,27.9918,6866.5599,-14.7666
86.9056,27.9918,6937.8664,-15.2301
86.9061,27.9918,7010.4845,-15.7021
86.9066,27.9918,7084.3139,-16.182
86.9071,27.9918,7159.2458,-16.6691
86.9076,27.9918,7235.1638,-17.1626
86.9081,27.9918,7311.9436,-17.6616
86.9086,27.9918,7389.4533,-18.1654
86.9091,27.9918,7467.5542,-18.6731
86.9096,27.9918,7546.1009,-19.1837
86.9101,27.9918,7624.9421,-19.6961
86.9106,27.9918,7703.9217,-20.2095
86.9111,27.9918,7782.8798,-20.7227
86.9116,27.9918,7861.6553,-21.2348
86.9121,27.9918,7940.0894,-21.7446
86.9126,27.9918,8018.031,-22.2512
86.9131,27.9918,8095.3457,-22.7537
86.9136,27.9918,8171.9289,-23.2515
86.9141,27.9918,8247.7254,-23.7442
86.9146,27.9918,8322.7568,-24.2319
86.9152,27.9918,8397.1561,-24.7155
86.9157,27.9918,8471.2109,-25.1969
86.9162,27.9918,8545.4101,-25.6792
86.9167,27.9918,8620.4869,-26.1672
86.9172,27.9918,8697.4479,-26.6674
86.9177,27.9918,8777.5708,-27.1882
86.9182,27.9918,8848.86,-27.6516
86.9187,27.9918,8848.86,-27.6516
86.9192,27.9918,8848.86,-27.6516
86.9197,27.9918,8848.86,-27.6516
86.9202,27.9918,8848.86,-27.6516
86.9207,27.9918,8848.86,-27.6516
86.9212,27.9918,8848.86,-27.6516
86.9217,27.9918,8848.86,-27.6516
86.9222,27.9918,8848.86,-27.6516
86.9227,27.9918,8848.86,-27.6516
86.9232,27.9918,8848.86,-27.6516
86.9237,27.9918,8848.86,-27.6516
86.9242,27.9918,8848.86,-27.6516
86.9247,27.9918,8848.86,-27.6516
86.9253,27.9918,8848.86,-27.6516
86.9258,27.9918,8848.86,-27.6516
86.9263,27.9918,8848.86,-27.6516
86.9268,27.9918,8848.86,-27.6516
86.9273,27.9918,8848.86,-27.6516
86.9278,27.9918,8848.86,-27.6516
86.9283,27.9918,8848.86,-27.6516
86.9288,27.9918,8848.86,-27.6516
86.9293,27.9918,8848.86,-27.6516
86.9298,27.9918,8848.86,-27.6516
86.9303,27.9918,8848.86,-27.6516
86.9308,27.9918,8725.4495,-26.8494
86.9313,27.9918,8614.2919,-26.1269
86.9318,27.9918,8515.7124,-25.4861
86.9323,27.9918,8427.2953,-24.9114
86.9328,27.9918,8346.632,-24.3871
86.9333,27.9918,8271.5252,-23.8989
86.9338,27.9918,8200.1079,-23.4347
86.9343,27.9918,8130.8894,-22.9848
86.9348,27.9918,8062.7488,-22.5419
86.9354,27.9918,7994.8941,-22.1008
86.9359,27.9918,7926.806,-21.6582
86.9364,27.9918,7858.1784,-21.2122
86.9369,27.9918,7788.8639,-20.7616
86.9374,27.9918,7718.8277,-20.3064
86.9379,27.9918,7648.1119,-19.8467
86.9384,27.9918,7576.8089,-19.3833
86.9389,27.9918,7505.0426,-18.9168
86.9394,27.9918,7432.9548,-18.4482
86.9399,27.9918,7360.697,-17.9785
86.9404,27.9918,7288.4239,-17.5088
86.9409,27.9918,7216.2903,-17.0399
86.9414,27.9918,7144.4477,-16.5729
86.9419,27.9918,7073.0434,-16.1088
86.9424,27.9918,7002.2186,-15.6484
86.9429,27.9918,6932.1081,-15.1927
86.9434,27.9918,6862.8395,-14.7425
86.9439,27.9918,6794.5325,-14.2985
86.9444,27.9918,6727.2992,-13.8614
86.9449,27.9918,6661.2434,-13.4321
86.9455,27.9918,6596.4605,-13.011
86.946,27.9918,6533.0376,-12.5987
86.9465,27.9918,6471.0535,-12.1958
86.947,27.9918,6410.5783,-11.8028
86.9475,27.9918,6351.6742,-11.4199
86.948,27.9918,6294.3948,-11.0476
86.9485,27.9918,6238.7859,-10.6861
86.949,27.9918,6184.8854,-10.3358
86.9495,27.9918,6132.7238,-9.9967
86.95,27.9918,6082.3239,-9.6691
86.9,27.9923,6202.1337,-10.4479
86.9005,27.9923,6255.3506,-10.7938
86.901,27.9923,6310.3971,-11.1516
86.9015,27.9923,6367.2526,-11.5211
86.902,27.9923,6425.8892,-11.9023
